,Accuracy Resualt,Accuracy Resualt,Accuracy Resualt,Accuracy Resualt,Accuracy Resualt,Accuracy Resualt
,SBS,SFS,EFS,SBS_VIF,SFS_VIF,EFS_VIF
DecisionTreeClassifier,0.9721643035863219,0.9711217681401167,0.9776897414512093,0.9711217681401167,0.9711217681401167,0.9776897414512093
KNeighborsClassifier,0.9741451209341117,0.9741451209341117,0.9744578815679733,,,
naiveBayes_GaussianNB,0.862698081734779,0.9741451209341117,0.9744578815679733,,,
LogisticRegression,0.8492493744787324,0.8323603002502085,0.8499791492910759,0.8384070058381985,0.8323603002502085,0.8371559633027523
Neural Network,0.8949124270225187,0.9740408673894911,0.9696622185154296,,,
SVM,0.8433069224353629,0.8182860717264386,0.8332985821517932,,,
RandomForest,,,0.9985404503753128,,,
